country_cd,year,nuts_cd,nuts_name,national_capacity_mwp,capacity_mwp,regional_capacity_percentage,112_percentage,142_percentage,211_percentage,11_percentage,13_percentage,14_percentage,21_percentage,1_percentage,2_percentage,gva_pounds_million_75_percentage,predicted_capacity_percentage,scaled_predicted_capacity_percentage,predicted_capacity_mwp,scaled_predicted_capacity_mwp,predicted_national_capacity_mwp,scaled_predicted_national_capacity_mwp,predicted_national_capacity_percentage,scaled_predicted_national_capacity_percentage,national_residual_mwp,scaled_national_residual_mwp,national_residual_percentage,scaled_national_residual_percentage,residual_percentage,scaled_residual_percentage,residual_mwp,scaled_residual_mwp,country,set
UK,2012,UKJ37,North Hampshire,1778.962003071035,13.732706751182,0.7719505378684384,0.0371121987702647,0.0102926044451768,0.1867442469022982,0.0378697552617698,0.001887167962573,0.0116941920292529,0.1867442469022982,0.0569007507276891,0.2562355205572273,0.7177937287495277,0.6694892,0.7423151,11.909958403862452,13.205504078095622,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,0.10246133298486293,0.029635424323974258,1.822748347319548,0.5272026730863786,United Kingdom,train
UK,2012,UKJ41,Medway,1778.962003071035,2.4588605388252307,0.138218834049321,0.0184727178394854,0.0008874786101411,0.0248332443656742,0.0187929537917295,0.0011474531851831,0.0019927150807989,0.0248332443656742,0.0288112405895554,0.0304485196091898,0.3400075557234605,0.158875,0.17615716,2.82632596873087,3.133768978719628,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,-0.020656169407748393,-0.03793832754411619,-0.36746542990563924,-0.6749084398943972,United Kingdom,train
UK,2012,UKI63,"Merton, Kingston upon Thames and Sutton",1778.962003071035,4.5461359429441535,0.2555499181599228,0.0335315213580326,0.0036072100346485,0.000973560083662,0.0342963925376366,0.0001694950261743,0.0084610780800755,0.000973560083662,0.0455318622106644,0.0029707755429836,0.7555723460521345,0.20327453,0.2253864,3.6161768226795603,4.009538345828759,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,0.05227538500734252,0.030163522109469598,0.9299591202645932,0.5365975971153949,United Kingdom,train
UK,2012,UKI71,Barnet,1778.962003071035,1.5752178367657683,0.0885470197815612,0.0238288292522917,0.0017195843286701,0.0006311257163717,0.0240381009972167,0.0,0.0035878214244448,0.0006311257163717,0.0286436262466042,0.0060554550448731,0.5289006422364941,0.12245899,0.13577987,2.1784988718245493,2.4154722905418273,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,-0.03391196715643853,-0.047232852755098045,-0.603281035058781,-0.840254453776059,United Kingdom,train
UK,2012,UKI72,Brent,1778.962003071035,1.7503451347063057,0.0983913727041202,0.0131674021034187,0.0003067284956802,0.0,0.0135888416160582,0.0,0.0013862601097523,0.0,0.0175932975834214,0.0,0.0755572346052134,0.09830074,0.10899373,1.7487327575345668,1.9389570183274958,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,9.063258132509244e-05,-0.01060235873499342,0.001612377171738899,-0.18861188362119008,United Kingdom,train
UK,2012,UKI73,Ealing,1778.962003071035,2.080917836765769,0.116973709004097,0.0162322078787673,0.0017988406445439,9.034346758738008e-07,0.0164343659831052,0.0,0.0027319497896254,9.034346758738008e-07,0.0216660092044567,0.000979566143098,0.1888930865130336,0.109147124,0.12101997,1.9416859543937028,2.1528992272863463,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,0.007826585011653911,-0.004046257896251668,0.13923188237206618,-0.07198139052057728,United Kingdom,train
UK,2012,UKI74,Harrow and Hillingdon,1778.962003071035,2.960542971472077,0.1664196855447879,0.0349550645164764,0.0021896235329227,0.0014788105087961,0.0355143606684285,0.0002332008351436,0.0064834999494115,0.0014788105087961,0.0512967383625596,0.012686838347122,0.3777861730260672,0.16682161,0.18496819,2.967693223737125,3.2905137066550774,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,-0.0004019283630261328,-0.018548502860249033,-0.007150252265048174,-0.3299707351830006,United Kingdom,train
UK,2012,UKI75,Hounslow and Richmond upon Thames,1778.962003071035,3.3312916164757023,0.187260414259825,0.0249181333533058,0.0083959489682382,0.000607291452129,0.0258605777004442,0.0001029097356166,0.0160624923807912,0.000607291452129,0.0443772658896159,0.0018622860996288,0.415564790328674,0.14520404,0.16099909,2.5831246859031745,2.8641125277224395,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,0.04205637683192279,0.026261324780378598,0.7481669305725278,0.46717908875326275,United Kingdom,train
UK,2012,UKJ43,Kent Thames Gateway,1778.962003071035,5.47763758176939,0.3079120055579211,0.0259787155186945,0.0051612710665765,0.0946670754091528,0.0261931341712591,0.001240794216679,0.0067718955590372,0.0946670754091528,0.0437850353653802,0.1428333473707768,0.4911220249338874,0.51616865,0.57231665,9.182443861307254,10.181295348478606,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,-0.20825664840707525,-0.26440464101800665,-3.7048062795378645,-4.703657766709217,United Kingdom,train
UK,2012,UKM64,Na h-Eileanan Siar (Western Isles),1778.962003071035,0.0,0.0,0.0029794097187608,0.0005617629110848,0.006361927411028,0.0029794097187608,0.0004949012299354,0.0005617629110848,0.006361927411028,0.0072482710487299,0.1322664613563025,0.0377786173026067,0.019055193,0.021127986,0.33898464513640014,0.3758588319765183,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,-0.019055193290114403,-0.021127985790371895,-0.33898464513640014,-0.3758588319765183,United Kingdom,train
UK,2012,UKG37,Sandwell,1778.962003071035,2.9089254041189228,0.1635181301847495,0.0230070679512365,0.0011781203475745,0.0001469480532809,0.0234809416719326,0.0001726456350452,0.0044094314324256,0.0001469480532809,0.0347931954175914,0.0001469480532809,0.264450321118247,0.13615374,0.15096432,2.4221232567531223,2.6855978194922643,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,0.027364387513736627,0.01255381047878637,0.4868021473658004,0.22332758462665847,United Kingdom,train
UK,2012,UKM77,Perth & Kinross and Stirling,1778.962003071035,0.0,0.0,0.0293550063377522,0.0173260713362134,0.3552817386385604,0.029843153315753,0.0013647281342675,0.0176252234667662,0.3552817386385604,0.0580837857268551,0.7612002934134106,0.4911220249338874,0.03486504,0.038657602,0.6202358385019348,0.6877040557171418,1604.4342754039503,1778.9620065658212,90.189354,100.0,174.52772766708472,-3.4947861422551796e-06,9.810646,0.0,-0.034865040332078934,-0.03865760192275047,-0.6202358385019348,-0.6877040557171418,United Kingdom,train
UK,2013,UKM92,Dumfries & Galloway,2891.71726542994,0.0,0.0,0.0189843812374955,0.0099434342050374,0.2366361727970591,0.0193590706341637,0.0021588503081053,0.0099434342050374,0.2366361727970591,0.0541664146459952,1.045464371840921,0.4464285714285714,0.015141678,0.01600346,0.4378545216032563,0.46277481707892987,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.015141678042709827,-0.016003459692001343,-0.4378545216032563,-0.46277481707892987,United Kingdom,train
UK,2013,UKK13,Gloucestershire,2891.71726542994,38.62128949443071,1.3355831829115044,0.0629154438857983,0.0190680509703592,0.5429299690198134,0.0644227051172244,0.0033295266194344,0.0198556729606429,0.5429299690198134,0.1019384770449777,0.8657780280205865,1.888736263736264,1.7255933,1.8238047,49.89928214969382,52.7392757962647,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.3900101455644478,-0.4882215532258858,-11.277992655263105,-14.117986301833987,United Kingdom,train
UK,2013,UKK14,Swindon,2891.71726542994,26.372320808237845,0.9119951360222908,0.0177664433435054,0.0020277697077854,0.0425053532363607,0.0177664433435054,0.000897230486659,0.0032462330954336,0.0425053532363607,0.0281300380250556,0.0644224260380552,0.6181318681318682,1.0761036,1.1373495,31.11787245654304,32.8889311419164,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.16410843205479664,-0.22535435032872242,-4.745551648305195,-6.516610333678557,United Kingdom,train
UK,2013,UKL22,Cardiff and Vale of Glamorgan,2891.71726542994,11.012102761479316,0.3808153339583853,0.0355079731003888,0.0046114383651579,0.0367741784166264,0.0365501577879731,0.0018816386378974,0.0077663712362795,0.0367741784166264,0.0580875706524839,0.1232420079088259,0.4120879120879121,0.66254556,0.7002541,19.15894494025902,20.2493683184532,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.281730227832081,-0.31943874872136324,-8.146842178779703,-9.237265556973885,United Kingdom,train
UK,2013,UKF14,Nottingham,2891.71726542994,12.701463510297309,0.4392360090712,0.0187709831220579,0.0024031715919124,0.0008395254984962,0.0204766967350417,0.0,0.0038343820528485,0.0008395254984962,0.028379683683435,0.0016420238852347,0.3434065934065934,0.2687654,0.28406206,7.771935453108106,8.21427124484163,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.17047061915191897,0.1551739513376642,4.929528057189203,4.487192265455679,United Kingdom,train
UK,2013,UKC14,Durham CC,2891.71726542994,16.815482424713547,0.5815050671011374,0.0489783258438894,0.0096346955082066,0.2141511028253146,0.049556183315524,0.0037065560520294,0.0110303431998913,0.2141511028253146,0.0726679736009323,0.4985961440565624,0.7211538461538461,0.5109379,0.5400177,14.774879666611113,15.615785331465213,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.07056713794769498,0.04148734306396695,2.040602758102434,1.199697093248334,United Kingdom,train
UK,2013,UKC21,Northumberland,2891.71726542994,13.187896885888309,0.4560576182031245,0.0327022990612831,0.0203340902557944,0.508069244721811,0.0332840478227651,0.0032988132096783,0.0205181709388228,0.508069244721811,0.0656468126651266,1.1124424910952255,0.5837912087912088,0.32391965,0.3423554,9.366840423074743,9.899949897122486,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.13213796431060743,0.11370221787925672,3.8210564628135657,3.287946988765823,United Kingdom,train
UK,2013,UKF15,North Nottinghamshire,2891.71726542994,30.833019955605483,1.0662529260453557,0.0468843133636012,0.0088813304700963,0.4272390974888925,0.0475716817759283,0.0051884868994173,0.0104575832029482,0.4272390974888925,0.0751731376574434,0.4744191550890277,0.6524725274725275,1.4909692,1.575827,43.11461409277318,45.568462582580686,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.4247162550154353,-0.5095740764799739,-12.281594137167698,-14.735442626975203,United Kingdom,train
UK,2013,UKM65,Orkney Islands,2891.71726542994,0.0,0.0,0.0024094476858817,0.0009183646111476,0.0381273573308703,0.0024094476858817,0.0,0.0009183646111476,0.0381273573308703,0.0048480978904692,0.2323536645538147,0.0343406593406593,0.014151648,0.014957082,0.40922562940738444,0.43251654425396985,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.014151647686958313,-0.014957082457840443,-0.40922562940738444,-0.43251654425396985,United Kingdom,train
UK,2013,UKH23,Hertfordshire,2891.71726542994,25.74277092707755,0.8902243395240826,0.0994480788898918,0.0282301979190742,0.3416140920877831,0.1011580643344115,0.0012829736477959,0.0303522586044587,0.3416140920877831,0.1452564928567474,0.4861633114888352,2.7815934065934065,1.018404,1.0763661,29.449365147384217,31.125464366245208,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.12817966743392517,-0.18614172740859558,-3.706594220306666,-5.382693439167657,United Kingdom,train
UK,2013,UKH24,Bedford,2891.71726542994,4.776510538825229,0.1651790303266408,0.0161381517612031,0.0068361119618748,0.1363746647410462,0.0166564883116063,0.0011926250032843,0.0075781223455011,0.1363746647410462,0.0287292358070663,0.1587346702471588,0.2747252747252747,0.417037,0.4407725,12.059531765604387,12.74589399579941,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.25185797986623026,-0.27559347328778483,-7.283021226779158,-7.969383456974181,United Kingdom,train
UK,2013,UKF16,South Nottinghamshire,2891.71726542994,12.72838702059462,0.4401670651816703,0.0324549358521877,0.007136511766822,0.1574393947049918,0.0324549358521877,0.0006304341182628,0.0082641400015733,0.1574393947049918,0.0470174627001691,0.1929857433256062,0.3434065934065934,0.5860867,0.61944354,16.947970232881612,17.912556159217488,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.1459196252442025,-0.17927647062307822,-4.219583212286992,-5.184169138622867,United Kingdom,train
UK,2013,UKF21,Leicester,2891.71726542994,10.072527836765758,0.3483233979055063,0.0180728174405129,0.0014864296646956,0.0011181137741972,0.0198853140818654,0.0,0.0025804593596626,0.0011181137741972,0.0271728392117304,0.0026972026541718,0.103021978021978,0.19582647,0.20697185,5.662747948700116,5.985040539630396,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.15249692705360812,0.141351543934025,4.409779888065642,4.087487297135362,United Kingdom,train
UK,2013,UKK41,Plymouth,2891.71726542994,9.861815942944148,0.3410366587646975,0.0179251390715533,0.0007395208712391,0.0010455400356219,0.0199156544394249,0.0006009458089456,0.0021962348499302,0.0010455400356219,0.0268571312344647,0.0026463345082012,0.2403846153846154,0.21708941,0.22944497,6.2776118409285,6.634899526802863,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.1239472441681399,0.11159169304452082,3.584204102015647,3.226916416141284,United Kingdom,train
UK,2013,UKL14,South West Wales,2891.71726542994,48.50013755941985,1.677208838472279,0.0395105480375515,0.0095337158280775,0.1075898988025469,0.040947460869471,0.001758800892889,0.0095337158280775,0.1075898988025469,0.0665830553002216,1.754237292633191,1.1675824175824177,1.6825236,1.7782837,48.65382653527584,51.42293722215853,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.005314769735423663,-0.10107487677582894,-0.15368897585599228,-2.922799662738683,United Kingdom,train
UK,2013,UKL18,Swansea,2891.71726542994,5.856325396185635,0.2025206774603158,0.0241324503247214,0.0019217219735499,0.0087683129178982,0.0245691700098384,0.0001848516226733,0.003346677716328,0.0087683129178982,0.0337966424925832,0.07395568560582,0.3434065934065934,0.24849598,0.26263902,7.185801108494224,7.594777876636651,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.04597530363690558,-0.06011833845269385,-1.3294757123085885,-1.7384524804510155,United Kingdom,train
UK,2013,UKL21,Monmouthshire and Newport,2891.71726542994,20.87150891441621,0.7217686585037918,0.0233799215461391,0.0079505055170447,0.1021526843019313,0.0233799215461391,0.0007730473854659,0.0094177189275836,0.1021526843019313,0.0438931171218118,0.3099567721823593,0.7554945054945055,0.67780644,0.7163835,19.60024522674938,20.715786003254042,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.043962221488258346,0.0053851417153091274,1.2712636876668313,0.15572291116216874,United Kingdom,train
UK,2013,UKK42,Torbay,2891.71726542994,4.974910538825229,0.1720400053732625,0.0128233246749838,0.0010582566781147,0.0058243127442239,0.0133268855930951,0.0,0.0012715710488702,0.0058243127442239,0.0152782836219583,0.0081086961591496,0.1717032967032967,0.10388405,0.10979656,3.0040330278811957,3.1750061873103266,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.06815595661332521,0.06224344407250795,1.9708775109440335,1.7999043515149027,United Kingdom,train
UK,2013,UKD34,Greater Manchester South West,2891.71726542994,6.142754049122543,0.2124258177851021,0.0355301651920501,0.0051168017761529,0.0158995122494694,0.0358840617166928,0.0001908254873436,0.0098222056061572,0.0158995122494694,0.057359398847341,0.0226857437045986,0.3090659340659341,0.1880332,0.19873503,5.437388209111672,5.746854808571017,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.024392624435263854,0.013690789279776794,0.7053658400108711,0.39589924055152625,United Kingdom,train
UK,2013,UKD35,Greater Manchester South East,2891.71726542994,11.891722424713548,0.4112339254904815,0.0401506078466832,0.0041631632945735,0.0001901177741345,0.0421612191575052,0.0004581744358689,0.0107553332565802,0.0001901177741345,0.0588971858755065,0.0249675134396371,0.4464285714285714,0.3529611,0.37304974,10.206637195122932,10.787543517491574,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.058272832303149336,0.03818418946753227,1.6850852295906158,1.1041789072219732,United Kingdom,train
UK,2013,UKE45,Wakefield,2891.71726542994,11.593019453241464,0.4009043204823074,0.0315902258665624,0.0044908734358,0.0770385267638839,0.0318988327510421,0.0013965252109775,0.0065542461097819,0.0770385267638839,0.0480980696101826,0.0853180013994928,0.2403846153846154,0.32020536,0.33842972,9.259434021952233,9.786430783319418,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.08069895983129116,0.062474601272636376,2.3335854312892312,1.8065886699220464,United Kingdom,train
UK,2013,UKF11,Derby,2891.71726542994,8.718811347063081,0.3015098139536393,0.018959367695233,0.0012741722214779,0.003062335369087,0.0192506123785039,0.000184016823879,0.0027143467932419,0.003062335369087,0.0269406653652976,0.0049947764655211,0.4464285714285714,0.17057358,0.1802817,4.932505678865673,5.213237007827182,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.13093623666882637,0.12122811524987342,3.786305668197408,3.505574339235899,United Kingdom,train
UK,2013,UKF12,East Derbyshire,2891.71726542994,14.126296800304551,0.4885089206051496,0.0285141931152677,0.0046715261282638,0.0852767386984173,0.0295333839841596,0.0017047379256472,0.0049488834549723,0.0852767386984173,0.0411167140207409,0.1453787811749644,0.206043956043956,0.6050521,0.6394884,17.496396162570946,18.49219671444884,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.11654319292787041,-0.15097947842362847,-3.3700993622663944,-4.36589991414429,United Kingdom,train
UK,2013,UKF13,South and West Derbyshire,2891.71726542994,22.844892955605488,0.7900112928989589,0.0512667067286644,0.0146411953830362,0.1348947914916149,0.0517715396604965,0.0082379608223358,0.0157543093966143,0.1348947914916149,0.0853661382137008,0.5714369850017044,0.6524725274725275,0.85027426,0.8986673,24.587526641841045,25.98691569888279,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.0602629719135106,-0.10865598300665025,-1.742633686235557,-3.142022743277302,United Kingdom,train
UK,2013,UKL24,Powys,2891.71726542994,12.66863782883248,0.4381008468664694,0.0141999293744823,0.0044251810129603,0.0821198827327146,0.0143288744798233,0.0029190305418877,0.0045388427302333,0.0821198827327146,0.0244683265481217,1.1777286022413196,0.5837912087912088,0.48837203,0.5161675,14.122337657075828,14.926105175497554,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.050271181007523535,-0.07806667461027622,-1.453699828243348,-2.2574673466650736,United Kingdom,train
UK,2013,UKD11,West Cumbria,2891.71726542994,7.62130648176939,0.2635564193249804,0.0218812342131838,0.0022726624455423,0.078237853845786,0.0228095277859066,0.0011242687462761,0.0031480221594167,0.078237853845786,0.0377334121949742,0.4634496516644543,0.1717032967032967,0.30248383,0.31969956,8.746976750654067,9.244807005432229,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.03892740755070623,-0.05614313631047185,-1.1256702688846767,-1.6235005236628384,United Kingdom,train
UK,2013,UKD33,Manchester,2891.71726542994,9.02596377970993,0.3121316142353892,0.029577933766691,0.0026573053327099,9.83973356429753e-06,0.0322146015296256,4.848238019899399e-05,0.0069319738734337,9.83973356429753e-06,0.0454740053430329,0.0010610803178296,0.103021978021978,0.24772882,0.2618282,7.163617192852448,7.571331560259546,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.0644027896199107,0.050303400305259205,1.8623465868574813,1.4546322194503833,United Kingdom,train
UK,2013,UKH25,Central Bedfordshire,2891.71726542994,7.188677914416234,0.2485954626462218,0.0252519987235346,0.0104164814035128,0.1814291684957102,0.0252519987235346,0.0034388120739513,0.010521686184163,0.1814291684957102,0.0454205486133553,0.229313622165537,1.098901098901099,0.5411027,0.57189935,15.647160197740572,16.53771221215288,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.29250724473979506,-0.32330389181163344,-8.458482283324338,-9.349034297736646,United Kingdom,train
UK,2013,UKH31,Southend-on-Sea,2891.71726542994,2.037527836765768,0.0704608248228178,0.0122697839537934,0.0010034944057686,0.0011493134690465,0.0122697839537934,0.0,0.0013646224188641,0.0011493134690465,0.0148941376066394,0.0019270637357927,0.4807692307692308,0.09243258,0.09769334,2.67288881963499,2.825015177686161,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.021971756065453527,-0.02723251416739368,-0.6353609828692219,-0.7874873409203929,United Kingdom,train
UK,2013,UKH32,Thurrock,2891.71726542994,2.3283875673531496,0.0805191985810191,0.0114433092620171,0.001475804270846,0.0265322476136303,0.0117712145093943,0.0030923727099089,0.001475804270846,0.0265322476136303,0.0233479179508194,0.0395195312162202,0.2403846153846154,0.13551195,0.14322455,3.9186224988549356,4.141648985244297,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.054992751077374766,-0.06270535369273121,-1.590234931501786,-1.8132614178911473,United Kingdom,train
UK,2013,UKL23,Flintshire and Wrexham,2891.71726542994,18.678825126773013,0.6459423039062516,0.0284126048638256,0.0078082167845003,0.0729426740073998,0.0286377227813365,0.0021577718113174,0.0080641489644511,0.0729426740073998,0.0516348167463183,0.2701348661628946,0.4120879120879121,0.77468646,0.8187774,22.401742047056473,23.676726392914464,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.1287441518203719,-0.1728350784675582,-3.7229169202834598,-4.997901266141451,United Kingdom,train
UK,2013,UKL16,Gwent Valleys,2891.71726542994,11.15049025354604,0.3856009848144053,0.036383808198171,0.0025499663980394,0.0049311146338748,0.036383808198171,0.0010550908275572,0.0039659946196744,0.0049311146338748,0.0476268428218452,0.0718386990173021,0.3434065934065934,0.5165265,0.5459244,14.936487159144892,15.78659118071689,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.13092553543782248,-0.16032344031071677,-3.785996905598852,-4.636100927170849,United Kingdom,train
UK,2013,UKL17,Bridgend and Neath Port Talbot,2891.71726542994,12.82963594294415,0.4436684075694601,0.0326665603773988,0.0033139635526995,0.0063391258616026,0.0326665603773988,0.0054157710196965,0.0049960730373117,0.0063391258616026,0.0570150149329973,0.094831893005248,0.3434065934065934,0.43950963,0.46452412,12.709375267327834,13.432724829147386,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.004158777366213007,-0.02085571252293189,0.1202606756163167,-0.6030888862032349,United Kingdom,train
UK,2013,UKD12,East Cumbria,2891.71726542994,11.845730530891938,0.4096434555516863,0.0257086604149945,0.0117490135814041,0.1109140577650127,0.0261165354985939,0.0034512330400536,0.0120866895029379,0.1109140577650127,0.0506633068021535,0.959263666793053,0.5151098901098901,0.36947277,0.39050114,10.684108124122112,11.292188716399332,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.04017068366867543,0.01914231400352956,1.1616224067698262,0.5535418144926059,United Kingdom,train
UK,2013,UKM50,Aberdeen City and Aberdeenshire,2891.71726542994,0.0,0.0,0.0479385431920792,0.0145250293391007,0.831626578081166,0.0485151384551201,0.0070027595284756,0.0158611529114172,0.831626578081166,0.0879557854766115,1.4513818532512872,0.7211538461538461,0.025038855,0.026463931,0.7240528873492272,0.765262107832939,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.025038855150341988,-0.026463931426405907,-0.7240528873492272,-0.765262107832939,United Kingdom,train
UK,2013,UKC23,Sunderland,2891.71726542994,11.022895404118913,0.381188560026114,0.0226261731108831,0.0021865243559341,0.0172948648847718,0.0237126139084558,0.0001381541067548,0.0043777464811148,0.0172948648847718,0.034680429795866,0.0206302939785749,0.1373626373626373,0.21617183,0.22847515,6.251077860672881,6.606855378627595,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.16501672913355114,0.1527134065799165,4.771817543446032,4.416040025491317,United Kingdom,train
UK,2013,UKF30,Lincolnshire,2891.71726542994,72.13353808207393,2.494487927447814,0.0765385106617646,0.027969602067883,2.093518371966853,0.0771127079898981,0.0042002520741565,0.0288926851350927,2.093518371966853,0.1303850681845236,2.2066682024065534,0.8928571428571428,2.5551205,2.700544,73.88686209967551,78.09210140804015,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,-0.060632540691834436,-0.20605619143341158,-1.7533240176015852,-5.9585633259662245,United Kingdom,train
UK,2013,UKG11,"Herefordshire, County of",2891.71726542994,27.551169183828844,0.9527615134853972,0.0173889610602562,0.006149815102264,0.4997764658858647,0.0178638331773922,0.0005219396258413,0.006149815102264,0.4997764658858647,0.0284283221067944,0.777383244288696,0.5494505494505495,0.766306,0.80991995,22.159402849257766,23.42059437300166,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.18645553041883833,0.14284156013914473,5.391766334571077,4.130574810827184,United Kingdom,train
UK,2013,UKD36,Greater Manchester North West,2891.71726542994,13.408403510297305,0.4636830740886331,0.0474599316414907,0.0073655483343777,0.0337060517482274,0.0482676110966346,0.0006253368045636,0.0098717011886786,0.0337060517482274,0.0649972393652198,0.0583467067125055,0.4807692307692308,0.3802346,0.4018755,10.995309767152092,11.621103693267047,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.08344847497516872,0.06180757817798854,2.413093743145213,1.7872998170302576,United Kingdom,train
UK,2013,UKD37,Greater Manchester North East,2891.71726542994,11.77287215530093,0.4071239016360246,0.0494897825765268,0.0046321599529441,0.0044828357702785,0.0509101068766354,0.0003699368218857,0.0091635568633728,0.0044828357702785,0.06472461175607,0.0590902421216279,0.3777472527472527,0.3138673,0.33173093,9.076154980155122,9.592720608406339,2735.9991731776017,2891.7173821809683,94.61503,100.0,155.71809225233847,-0.00011675102814479033,5.3849716,0.0,0.0932566008871995,0.07539296963872538,2.6967171751458086,2.1801515468945922,United Kingdom,train
