mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,mean_test_score,std_test_score,rank_test_score
8.576685992154209,0.8078655570915046,0.02750507268038663,0.01093848505819837,0.2,8,500,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 500}",0.8981872840070648,0.9477469220776169,0.9701712419969588,0.9172474802044989,0.9586542033280587,0.9201244492498756,0.9125299680147371,0.8584178265336977,0.8018711609088176,0.8060600710205978,0.3072495323005332,0.8452963763311324,0.17840853652799457,102
9.427516091953624,0.4455739750623869,0.03909256241538308,0.015050938530285047,0.2,8,600,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 600}",0.8981872840071505,0.9477469220776666,0.9701712419915286,0.9172474802045202,0.958654203328007,0.9201244492498255,0.9125299680147013,0.8584178265337434,0.8018711609088459,0.8060600710206626,0.3072495323004809,0.8452963763306485,0.17840853652766134,107
9.723603877154263,0.8441112490540024,0.02583104913884943,0.010263108518104632,0.2,8,700,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 700}",0.898187284007159,0.9477469220776686,0.9701712419915248,0.9172474802045234,0.9586542033280041,0.9201244492498307,0.9125299680147022,0.858417826533739,0.8018711609088403,0.8060600710206626,0.30724953230048213,0.8452963763306486,0.17840853652766134,106
10.92139003493569,0.9099079359977589,0.03994969888166948,0.010260294713103092,0.2,8,800,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 800}",0.8981872840071612,0.9477469220776699,0.9701712419915234,0.9172474802045238,0.9586542033280023,0.9201244492498313,0.9125299680147005,0.858417826533739,0.8018711609088396,0.8060600710206626,0.30724953230048346,0.8452963763306488,0.17840853652766092,105
11.324920524250377,0.6507328008064127,0.04233375462618741,0.026395868144679452,0.2,8,900,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 900}",0.8981872840071616,0.9477469220776699,0.9701712419915234,0.917247480204524,0.9586542033280017,0.9201244492498317,0.9125299680147001,0.8584178265337405,0.8018711609088391,0.8060600710206626,0.3072495323004847,0.8452963763306489,0.17840853652766056,104
12.725861592726273,0.8251473601934571,0.03327829187566584,0.012699992345064842,0.2,8,1000,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 1000}",0.8981872840071616,0.9477469220776699,0.9701712419915234,0.917247480204524,0.9586542033280017,0.9201244492498317,0.9125299680147001,0.8584178265337412,0.8018711609088387,0.8060600710206626,0.307249532300485,0.8452963763306491,0.1784085365276605,103
8.141245603561401,0.7859451133475372,0.036634640260176224,0.012810817937743458,0.2,9,500,"{'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 500}",0.8959344488515886,0.9505418151672097,0.9694827203961258,0.9101092981119637,0.9594043375160618,0.9181939871122995,0.9088802220209614,0.8555066552307078,0.7976396418978331,0.7948516205405576,0.34663072510521453,0.8461068610864111,0.1676635340232832,94
9.35048491304571,0.6638607607335849,0.04219900478016247,0.025816802695407554,0.2,9,600,"{'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 600}",0.8959344488515955,0.9505418151672208,0.9694827203961294,0.9101092981119699,0.9594043375160559,0.9181939871123042,0.9088802220209591,0.8555066552307043,0.797639641897827,0.7948516205405576,0.3466307251052121,0.8461068610864124,0.16766353402328502,89
11.254342014139349,0.7860654992490322,0.04307866096496582,0.02073699085785434,0.2,9,700,"{'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 700}",0.8959344488515982,0.9505418151672216,0.9694827203961296,0.9101092981119707,0.9594043375160547,0.9181939871123042,0.9088802220209574,0.8555066552307036,0.797639641897828,0.7948516205405576,0.3466307251052104,0.8461068610864122,0.1676635340232855,90
10.81745737249201,1.0864307294705402,0.027515888214111328,0.018988588682382554,0.2,9,800,"{'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 800}",0.8959344488515995,0.9505418151672212,0.9694827203961297,0.9101092981119707,0.9594043375160537,0.9181939871123042,0.9088802220209561,0.8555066552307035,0.7976396418978287,0.7948516205405576,0.346630725105209,0.8461068610864122,0.16766353402328577,90
11.597578070380472,0.9612266348343678,0.03479133952747692,0.009346028575939162,0.2,9,900,"{'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 900}",0.8959344488516003,0.9505418151672211,0.9694827203961297,0.9101092981119707,0.9594043375160537,0.9181939871123042,0.908880222020956,0.8555066552307036,0.7976396418978283,0.7948516205405576,0.346630725105209,0.8461068610864121,0.1676635340232858,92
11.319868998094039,0.5186145184909312,0.024903860959139736,0.010033236401982643,0.2,9,1000,"{'learning_rate': 0.2, 'max_depth': 9, 'n_estimators': 1000}",0.8959344488516007,0.9505418151672209,0.9694827203961298,0.9101092981119707,0.9594043375160537,0.9181939871123042,0.908880222020956,0.8555066552307036,0.7976396418978281,0.7948516205405576,0.346630725105209,0.8461068610864121,0.16766353402328582,92
7.385109879753807,0.7319640714043985,0.02890898964621804,0.019506111231513606,0.2,10,500,"{'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 500}",0.8907658367995672,0.9483056926567561,0.9719148632006577,0.918644682827922,0.9555413148222432,0.9227376706113793,0.9063732736644261,0.856429298791227,0.796886837786559,0.7746989246377077,0.34664513775580796,0.8444494121412958,0.16843360891946618,127
7.741437890312889,0.15898757912218792,0.03136285868558017,0.007415285062489031,0.2,10,600,"{'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 600}",0.8907658367995661,0.9483056926567539,0.9719148632006593,0.9186446828279237,0.9555413148222422,0.9227376706113782,0.9063732736644261,0.8564292987912261,0.7968868377865542,0.7746989246377071,0.34664513775580796,0.8444494121412949,0.16843360891946627,130
8.704996585845947,0.5295108766451736,0.022211313247680664,0.011318581238507873,0.2,10,700,"{'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 700}",0.8907658367995654,0.9483056926567545,0.9719148632006609,0.9186446828279246,0.9555413148222427,0.9227376706113778,0.9063732736644261,0.8564292987912258,0.7968868377865499,0.7746989246377071,0.34664513775580796,0.8444494121412948,0.16843360891946652,132
10.15601320700212,0.899288671836245,0.02561606060374867,0.010370115791817078,0.2,10,800,"{'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 800}",0.8907658367995658,0.9483056926567548,0.9719148632006622,0.9186446828279249,0.9555413148222429,0.9227376706113777,0.9063732736644261,0.8564292987912259,0.7968868377865492,0.7746989246377071,0.34664513775580796,0.8444494121412949,0.16843360891946668,130
10.426236130974509,0.3138274213511976,0.032419313083995475,0.011100827800854033,0.2,10,900,"{'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 900}",0.8907658367995661,0.9483056926567551,0.9719148632006629,0.9186446828279249,0.9555413148222431,0.9227376706113777,0.9063732736644261,0.8564292987912259,0.7968868377865488,0.7746989246377071,0.34664513775580796,0.8444494121412951,0.16843360891946677,128
12.273297721689397,1.123747143351547,0.03618426756425337,0.01945237583752205,0.2,10,1000,"{'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 1000}",0.8907658367995663,0.9483056926567555,0.971914863200663,0.9186446828279249,0.9555413148222435,0.9227376706113777,0.9063732736644261,0.8564292987912259,0.7968868377865483,0.7746989246377071,0.34664513775580796,0.8444494121412951,0.16843360891946685,128
6.469630523161455,0.42867512493535204,0.03119130568070845,0.0286044891437833,0.3,3,500,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 500}",0.906750751302402,0.928155117197161,0.9459896284211218,0.9413682505789719,0.9377790182763222,0.9037295739039867,0.8645338995886572,0.8482112964057267,0.7896392403054963,0.8136685572470064,0.2253980230439735,0.8277475778428023,0.1971021065348758,402
6.986123496835882,0.5009782206579958,0.0223072658885609,0.010032108042126975,0.3,3,600,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 600}",0.9049219310367608,0.9284028824780217,0.9461114657389358,0.9400364818640339,0.9366434655784579,0.9026365046014347,0.8643845383591288,0.8476902679089625,0.7895215033910203,0.8130773519705151,0.21901674333157806,0.8265857396598953,0.1986608922438415,421
8.316944404081864,0.46306684752985894,0.03650702129710804,0.01926135193239269,0.3,3,700,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 700}",0.9036181870042567,0.9275512825984514,0.9454231533342922,0.9387027043717403,0.9345208140643294,0.901385914472264,0.8640669381446311,0.8452567769488172,0.7886532924113436,0.8112498219850826,0.2121344607653467,0.8247784860091414,0.20022886564644957,452
9.296470707113093,0.4070977734150528,0.028649785301902077,0.012417317144427781,0.3,3,800,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 800}",0.9008959685136253,0.9272399256184829,0.9457405927255962,0.9376961779582862,0.9335137916244418,0.9019699729989946,0.864752679832177,0.8444691905497417,0.7877811351647853,0.8103466965812354,0.21263414833046224,0.8242763890816207,0.19994021926729594,459
10.151068102229726,0.9951875976008656,0.021635272286155006,0.009771571366157038,0.3,3,900,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 900}",0.8983591869972107,0.9260895918408728,0.9451528024813574,0.9379391703898601,0.9326153894187555,0.901330180641192,0.8645745444915163,0.8446583510246963,0.7853843340241463,0.8101371235353345,0.21301082679700356,0.8235683183310858,0.19964766676001497,470
10.896816817196934,0.35133130697714127,0.02331610159440474,0.01076021229839802,0.3,3,1000,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 1000}",0.8970187194884485,0.9250510431405384,0.9451951518333847,0.936758713889147,0.9321094347361027,0.9000123639398974,0.8646162138465491,0.8436801298283005,0.783545660914317,0.810888597843932,0.2111681888970619,0.822731292577971,0.19995498086561855,481
6.233186266639016,0.42329822531230377,0.019118439067493786,0.008387802030866295,0.3,4,500,"{'learning_rate': 0.3, 'max_depth': 4, 'n_estimators': 500}",0.9021904234216737,0.9351389559591942,0.9521447945748555,0.9285724890776675,0.9382649275472453,0.9250326759563652,0.8964837438179016,0.8412891435837788,0.7939355496555581,0.8277160289370786,0.16703396384422453,0.8279820633068676,0.21468510008316818,399
8.10887080972845,0.9073314771883286,0.03515141660516912,0.016007277747457967,0.3,4,600,"{'learning_rate': 0.3, 'max_depth': 4, 'n_estimators': 600}",0.9007388806640703,0.9352757884812565,0.9518040072535877,0.9267043491587129,0.9376852234863177,0.9239054514720406,0.8962146296902681,0.8401781431111205,0.791612791413699,0.8269551104795992,0.16317414480130443,0.8267498654556342,0.21557546966612284,419
8.848514318466187,0.472115602886267,0.03373527526855469,0.005534748248984878,0.3,4,700,"{'learning_rate': 0.3, 'max_depth': 4, 'n_estimators': 700}",0.8995726328260929,0.9350308104573513,0.9513361829944612,0.9259080861775476,0.9376141660418076,0.9240452505541428,0.8961344369074157,0.8391341018651834,0.7910593774824056,0.8259576020092515,0.16486651685603548,0.826423560379245,0.21499888571952758,422
11.12438136881048,1.0265886457622535,0.04746796868064187,0.01966496935692296,0.3,4,800,"{'learning_rate': 0.3, 'max_depth': 4, 'n_estimators': 800}",0.898307758239403,0.934583549138418,0.9510021039901231,0.9251398035019276,0.9368430917333779,0.923661716391099,0.8956710940762888,0.8386670129979334,0.7901509291992834,0.8252174566979064,0.16352973397618498,0.8257067499947225,0.21520882411630401,439
12.425513766028665,1.0506435018961497,0.02891174229708585,0.010723201130376878,0.3,4,900,"{'learning_rate': 0.3, 'max_depth': 4, 'n_estimators': 900}",0.8975799468172323,0.9341411016935086,0.950682327369284,0.9245762424429066,0.9361600315454103,0.9237100767081536,0.8956578684650139,0.8384286638013149,0.7893831622094337,0.8245731559414855,0.16266425308687538,0.8252324390982381,0.215347707870746,448
12.904075362465598,0.9557534583969144,0.0338516885584051,0.009544559038448487,0.3,4,1000,"{'learning_rate': 0.3, 'max_depth': 4, 'n_estimators': 1000}",0.8968272740399139,0.9339963166883006,0.9504613699335756,0.9240282283739032,0.935952854033872,0.9235752860170561,0.8956455594745079,0.838053640124,0.7889763479909329,0.8244441359948395,0.16232078273425277,0.824934708673196,0.21536797806332622,451
7.782695661891591,0.46656664290339933,0.04057749834927646,0.02304947505318155,0.3,5,500,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 500}",0.9010711486429651,0.9379261565691678,0.9584126033955215,0.9348717065509091,0.9524502066234837,0.9269417557577011,0.8891986858155316,0.8540294334086839,0.7899086190958069,0.8286248638409961,0.227164227010079,0.8364181278828041,0.19936894833644542,293
10.451305324381048,1.2288948037344911,0.05370341647755016,0.034553465826611014,0.3,5,600,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 600}",0.9005444125170322,0.9379054031563815,0.9581411365272016,0.9342779074872177,0.9518189629372645,0.9265895591479523,0.8890130098610547,0.8534575639613081,0.7891666622208425,0.8278445610698618,0.22583825985904527,0.8358724944313785,0.19964067400240473,300
13.026099096645009,1.7355982249156934,0.03646893934770064,0.016532791296149343,0.3,5,700,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 700}",0.899930190437502,0.9376886041247883,0.9579365113996164,0.9338686127478122,0.9517799449507924,0.9262226602099195,0.8890472694104047,0.8532348037464904,0.7887545556637573,0.8275241820580223,0.22607300229261318,0.8356418488219745,0.19950942060001445,307
14.548736962405117,1.8588073392222193,0.03811658512462269,0.015009692133741082,0.3,5,800,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 800}",0.8998423057175103,0.9375916574999154,0.9578831445986168,0.9338544934614945,0.9516660502495347,0.9262014896206517,0.8890448331230337,0.8532348037610653,0.7887545550197446,0.8275242106713567,0.22607300331508373,0.8356064133670916,0.19949177534629903,308
15.795629046180032,2.10362780230048,0.04491862383755771,0.022444979718609454,0.3,5,900,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 900}",0.8998423057174508,0.9375916574961228,0.9578831445985996,0.9338544934616041,0.9516660502493149,0.9262014896236207,0.8890448331185424,0.8532348037610541,0.788754555019678,0.827524210676547,0.22607300331510838,0.8356064133670583,0.1994917753461019,309
16.06241594661366,2.0559541574767572,0.034127668900923294,0.009784292471734167,0.3,5,1000,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 1000}",0.8998423057174483,0.9375916574961308,0.9578831445985929,0.9338544934616052,0.951666050249323,0.9262014896236179,0.8890448331180906,0.8532348037610541,0.7887545550196772,0.827524210676547,0.22607300331510838,0.8356064133670177,0.19949177534609122,310
9.655338135632602,1.483979620946593,0.02890237894925204,0.008116993939361165,0.3,6,500,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 500}",0.9023968714282413,0.9478415216535944,0.9538179592283718,0.9289910464702745,0.9486487764124931,0.9261989778029623,0.9123408061496927,0.8600022169483391,0.8044658802007789,0.8346196148839944,0.2313246467455189,0.8409680289022056,0.19841008928999077,220
10.33768543330106,1.1803806222668856,0.036913308230313385,0.014638323782484515,0.3,6,600,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 600}",0.9023968714255112,0.947841521649127,0.9538179592589782,0.9289910464659286,0.9486487743633101,0.926198977805919,0.9123408061497518,0.8600022169473247,0.8044658802021649,0.8346196148852819,0.23132464674665576,0.8409680287181774,0.19841008918976388,225
10.848873333497481,0.6514393129106064,0.038375442678278145,0.013799973029100252,0.3,6,700,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 700}",0.9023968714255066,0.9478415216491156,0.9538179592589646,0.9289910464659081,0.9486487743633847,0.9261989778059075,0.9123408061497538,0.8600022169473146,0.8044658802021936,0.8346196148852766,0.23132464674665576,0.8409680287181801,0.1984100891897644,224
11.820706259120595,1.6650279405584658,0.036288846622813835,0.012883553812378325,0.3,6,800,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 800}",0.902396871425507,0.9478415216491172,0.95381795925897,0.9289910464659084,0.9486487743633911,0.9261989778059071,0.9123408061497548,0.8600022169473144,0.8044658802021936,0.8346196148852766,0.23132464674665576,0.8409680287181814,0.1984100891897651,223
11.659831112081354,0.7430475498641336,0.03686189651489258,0.019286926529201227,0.3,6,900,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 900}",0.9023968714255072,0.9478415216491184,0.95381795925897,0.9289910464659086,0.9486487743633922,0.926198977805908,0.9123408061497557,0.8600022169473144,0.8044658802021936,0.8346196148852766,0.23132464674665576,0.8409680287181819,0.1984100891897653,222
12.510422858324917,0.5852964504726527,0.028054345737804066,0.009741600853750032,0.3,6,1000,"{'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 1000}",0.9023968714255073,0.9478415216491196,0.95381795925897,0.9289910464659088,0.9486487743633927,0.9261989778059088,0.9123408061497564,0.8600022169473144,0.8044658802021936,0.8346196148852766,0.23132464674665576,0.8409680287181821,0.19841008918976544,221
7.631377545270053,0.5199064593312266,0.036343834616921165,0.00889602863671818,0.3,7,500,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 500}",0.8947114330891537,0.9509623596156933,0.9674611913671034,0.9049421600144221,0.9607094561844847,0.924287625393284,0.9026291141797648,0.8583192886236874,0.7912327943596097,0.8260206515874525,0.2592962358021105,0.8400520282015242,0.19104818502265633,241
9.021580110896718,1.1137815486438707,0.05490979281338779,0.04924161042908576,0.3,7,600,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 600}",0.8947114330891613,0.9509623596156987,0.9674611913671096,0.9049421600144236,0.9607094561844876,0.9242876253932835,0.9026291141797648,0.8583192886236917,0.7912327943596097,0.8260206515874522,0.2592962358021088,0.8400520282015266,0.19104818502265788,240
9.405221765691584,0.7845779421186551,0.03038679469715465,0.010691154980697113,0.3,7,700,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 700}",0.8947114330891631,0.9509623596157021,0.9674611913671114,0.9049421600144227,0.9607094561844874,0.9242876253932846,0.9026291141797648,0.8583192886236913,0.7912327943596097,0.8260206515874522,0.25929623580210737,0.8400520282015269,0.19104818502265863,239
9.894882982427424,0.5553099984174152,0.02194744890386408,0.009863085590793129,0.3,7,800,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 800}",0.8947114330891639,0.9509623596157024,0.9674611913671124,0.9049421600144226,0.9607094561844874,0.9242876253932847,0.9026291141797648,0.8583192886236911,0.7912327943596097,0.8260206515874522,0.25929623580210703,0.8400520282015271,0.1910481850226588,238
10.819925720041448,0.46714136414820595,0.030194434252652256,0.012362533924500534,0.3,7,900,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 900}",0.8947114330891639,0.9509623596157026,0.9674611913671126,0.9049421600144226,0.9607094561844874,0.9242876253932849,0.9026291141797648,0.858319288623691,0.7912327943596097,0.8260206515874522,0.25929623580210703,0.8400520282015272,0.19104818502265886,236
11.203333963047374,0.6284381736079196,0.02556445381858132,0.01088228365040831,0.3,7,1000,"{'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 1000}",0.8947114330891639,0.9509623596157027,0.967461191367113,0.9049421600144226,0.9607094561844873,0.9242876253932849,0.9026291141797648,0.8583192886236908,0.7912327943596097,0.8260206515874522,0.25929623580210703,0.8400520282015272,0.19104818502265888,236
7.617377454584295,0.8525089387179747,0.03469590707258745,0.016369519473839585,0.3,8,500,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 500}",0.8955368392300107,0.948075707986323,0.9666171715291002,0.9149456676140586,0.9566981618356106,0.9189865423019962,0.9071778594973814,0.862311546277357,0.7935978513708389,0.80139353512767,0.29646522905171924,0.8419823738020059,0.18098515836324688,193
8.026545676318081,0.3108553238246898,0.029240348122336647,0.010194011280326293,0.3,8,600,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 600}",0.8955368392300105,0.9480757079863225,0.9666171715291011,0.9149456676140586,0.9566981618356108,0.9189865423019962,0.9071778594973823,0.862311546277357,0.7935978513708399,0.8013935351276685,0.296465229051719,0.8419823738020061,0.180985158363247,189
8.665051763707941,0.48880758659858187,0.03090724078091708,0.012520211030413389,0.3,8,700,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 700}",0.8955368392300104,0.9480757079863226,0.9666171715291011,0.9149456676140586,0.956698161835611,0.9189865423019962,0.9071778594973823,0.862311546277357,0.7935978513708399,0.8013935351276679,0.2964652290517187,0.841982373802006,0.18098515836324713,190
9.552817431363193,0.5180614254908866,0.028822096911343662,0.014553985240132943,0.3,8,800,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 800}",0.8955368392300104,0.9480757079863227,0.9666171715291011,0.9149456676140586,0.956698161835611,0.9189865423019962,0.9071778594973823,0.862311546277357,0.7935978513708399,0.8013935351276679,0.2964652290517187,0.841982373802006,0.18098515836324713,190
10.885577548633922,0.7144761457159394,0.025822574442083187,0.014210059533204658,0.3,8,900,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 900}",0.8955368392300103,0.9480757079863227,0.9666171715291011,0.9149456676140586,0.9566981618356111,0.9189865423019962,0.9071778594973823,0.862311546277357,0.7935978513708399,0.8013935351276679,0.29646522905171857,0.841982373802006,0.18098515836324716,190
10.970773913643576,0.5283648964056121,0.030069828033447266,0.013568600552456941,0.3,8,1000,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 1000}",0.8955368392300103,0.9480757079863228,0.9666171715291011,0.9149456676140586,0.9566981618356111,0.9189865423019962,0.9071778594973823,0.862311546277357,0.7935978513708399,0.8013935351276679,0.29646522905171846,0.8419823738020059,0.1809851583632472,193
6.47724537415938,0.6833227036804541,0.022499669681895863,0.012140694841929207,0.3,9,500,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 500}",0.8999639044605181,0.9475199299761772,0.9613183180021331,0.9303544820413294,0.9578089281254191,0.9192114106794286,0.9083937926209639,0.8588812316486171,0.8017432655317811,0.7986182361918819,0.33864404532777326,0.8474961404187293,0.16979709357561332,64
7.529247782447121,0.658679634900756,0.029934167861938477,0.013264545457410078,0.3,9,600,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 600}",0.8999639044605179,0.9475199299761778,0.961318318002133,0.9303544820413292,0.9578089281254194,0.9192114106794284,0.908393792620964,0.858881231648617,0.8017432655317811,0.7986182361918819,0.33864404532777326,0.8474961404187293,0.16979709357561332,64
8.756305846300991,0.46920174971707246,0.034844008359042083,0.004170956600558286,0.3,9,700,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 700}",0.8999639044605178,0.9475199299761778,0.9613183180021329,0.930354482041329,0.9578089281254194,0.9192114106794282,0.908393792620964,0.8588812316486168,0.8017432655317811,0.7986182361918819,0.33864404532777326,0.8474961404187293,0.16979709357561332,64
9.796184409748424,1.2810935677901967,0.03225573626431552,0.016276368013587037,0.3,9,800,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 800}",0.8999639044605178,0.9475199299761778,0.9613183180021329,0.930354482041329,0.9578089281254194,0.9192114106794282,0.908393792620964,0.8588812316486167,0.8017432655317811,0.7986182361918819,0.33864404532777326,0.8474961404187293,0.16979709357561332,64
10.942577253688466,1.243612310817547,0.03010723807594993,0.009465725314631971,0.3,9,900,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 900}",0.8999639044605178,0.9475199299761778,0.9613183180021327,0.930354482041329,0.9578089281254194,0.9192114106794282,0.908393792620964,0.8588812316486167,0.8017432655317811,0.7986182361918819,0.33864404532777326,0.8474961404187293,0.1697970935756133,64
10.84976001219316,0.4875370009709189,0.02509971098466353,0.009894032280241412,0.3,9,1000,"{'learning_rate': 0.3, 'max_depth': 9, 'n_estimators': 1000}",0.8999639044605178,0.9475199299761778,0.9613183180021326,0.9303544820413291,0.9578089281254194,0.9192114106794282,0.908393792620964,0.8588812316486166,0.8017432655317811,0.7986182361918819,0.33864404532777326,0.8474961404187293,0.1697970935756133,64
6.085418549450961,0.3242861462483305,0.021525187925858932,0.011766782431869327,0.3,10,500,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 500}",0.8856097925718242,0.9552076757291087,0.9711133850941273,0.9297874839423055,0.9526388614850368,0.9224421454633546,0.8996918338291253,0.8614610113449115,0.7939499512934531,0.8034752114882366,0.35372964955164965,0.8481006365266485,0.16605179413810395,55
7.419405417008833,0.573010718887912,0.03209293972362171,0.011436205434342338,0.3,10,600,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 600}",0.8856097925718242,0.9552076757291088,0.9711133850941275,0.9297874839423055,0.9526388614850368,0.9224421454633548,0.8996918338291253,0.8614610113449116,0.7939499512934531,0.8034752114882366,0.3537296495516492,0.8481006365266485,0.1660517941381041,55
8.571246082132513,0.6351270147741689,0.029654047705910423,0.008264708201325051,0.3,10,700,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 700}",0.8856097925718242,0.9552076757291088,0.9711133850941275,0.9297874839423055,0.9526388614850368,0.9224421454633548,0.8996918338291253,0.8614610113449116,0.7939499512934531,0.8034752114882366,0.3537296495516492,0.8481006365266485,0.1660517941381041,55
8.575954155488448,0.7090989856564426,0.024866450916637074,0.010108877038505734,0.3,10,800,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 800}",0.8856097925718242,0.9552076757291088,0.9711133850941275,0.9297874839423055,0.9526388614850368,0.9224421454633548,0.8996918338291253,0.8614610113449116,0.7939499512934531,0.8034752114882366,0.3537296495516492,0.8481006365266485,0.1660517941381041,55
10.248166474429043,0.9254572923699916,0.021019805561412464,0.009268102666965001,0.3,10,900,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 900}",0.8856097925718242,0.9552076757291088,0.9711133850941275,0.9297874839423055,0.9526388614850368,0.9224421454633548,0.8996918338291253,0.8614610113449116,0.7939499512934531,0.8034752114882366,0.3537296495516492,0.8481006365266485,0.1660517941381041,55
11.226267164403742,0.44525042228664996,0.02672089229930531,0.011656168571681634,0.3,10,1000,"{'learning_rate': 0.3, 'max_depth': 10, 'n_estimators': 1000}",0.8856097925718242,0.9552076757291088,0.9711133850941275,0.9297874839423055,0.9526388614850368,0.9224421454633548,0.8996918338291253,0.8614610113449116,0.793949951293453,0.8034752114882366,0.3537296495516492,0.8481006365266485,0.16605179413810411,55
5.964813059026545,0.5708720512869904,0.03150311383334073,0.02104316052030948,0.4,3,500,"{'learning_rate': 0.4, 'max_depth': 3, 'n_estimators': 500}",0.8794524007527492,0.9396310562505571,0.9518320548080279,0.9203208973961072,0.9412184556798971,0.9128662666355988,0.8764233854370401,0.8553894830032834,0.7855889373962205,0.8188787017508077,0.1782174615078408,0.8236199182380118,0.21018828906828932,469
6.897958733818748,0.540570545762086,0.030172326348044655,0.01922840464397324,0.4,3,600,"{'learning_rate': 0.4, 'max_depth': 3, 'n_estimators': 600}",0.8784500058560984,0.9387083877686511,0.9522508957587839,0.9187669662188513,0.938752501645706,0.9132295681423719,0.8741320512241619,0.8529930412006042,0.7837165558299158,0.8178584164049472,0.1793947320391297,0.8225684656444746,0.20958609495508365,482
7.813915361057628,0.9869674217881086,0.02386773716319691,0.008602852751143185,0.4,3,700,"{'learning_rate': 0.4, 'max_depth': 3, 'n_estimators': 700}",0.8772141435395925,0.9384168057903985,0.952102886448897,0.9184557653892566,0.9368470943789197,0.9136463874009768,0.8738953692649971,0.8526572019398946,0.7823209156271922,0.8168301544864947,0.17207109583768332,0.8213143472822093,0.2115005749053137,489
9.45228210362521,0.6824973645353178,0.021834373474121094,0.012452384769366833,0.4,3,800,"{'learning_rate': 0.4, 'max_depth': 3, 'n_estimators': 800}",0.8745769578886676,0.9379368861923119,0.9519940521451601,0.9172968534823277,0.9353393283754725,0.9130799929278108,0.8737130685474458,0.8531956992332838,0.7819908613894475,0.816590279655186,0.17138583697240506,0.8206454378917745,0.2114630906307585,497
